row_role,model_id,task,evaluation_role,case_id,backend,setup_id,setup_identity_status,setup_identity_candidates,comparison_backend,run_id,variant,runtime_precision_identity,runtime_numeric_input_identity,runtime_numeric_input_sha256,runtime_input_encoding_identity,runtime_input_encoding_sha256,runtime_numeric_input_identity_status,repetition_index,repetition_id,repetition_count_requested,repetition_count_attempted,repetition_count_valid,repetition_status,repetition_aggregation,repetition_runtime_scope,repetition_independence_verified,runner_regime,direction,buildable,runtime_executable,measurement_payload_present,measurement_valid,terminal_failure,terminal_reason,terminal_reason_scope,runner_returncode,runner_signal_number,runtime_failure_evidence_source,runtime_failure_evidence_line_number,contract_consistent,task_quality_tier,task_quality_status,task_quality_decision,task_quality_gate_reason,task_quality_gate_reasons,contract_gate_reason,eligibility_gate_reason,eligibility_status,task_quality_metric,task_quality_candidate,task_quality_reference,task_quality_delta,task_quality_ci_low,task_quality_ci_high,task_quality_margin,task_quality_bootstrap_repetitions_requested,task_quality_bootstrap_repetitions,task_quality_bootstrap_engine,task_quality_bootstrap_skipped_reason,task_quality_bootstrap_elapsed_s,task_quality_bootstrap_candidate_event_count,task_quality_bootstrap_reference_event_count,quality_policy_sha256,runtime_quality_policy_sha256,quality_policy_match,benchmark_task_requested,benchmark_task_used,validation_dataset_task,validation_requested_count,validation_evaluated_count,validation_cardinality_status,validation_cardinality_pass,performance_eligible,performance_claim_eligible,performance_claim_exclusion_reasons,precision_quality_binding_verified,accuracy_gate_pass,ranking_eligible,energy_eligible,energy_claim_eligible,pareto_eligible,exclusion_reason,latency_ms,cycle_ms,throughput_fps,average_power_w,average_power_ci_low_w,average_power_ci_high_w,energy_per_work_j,energy_per_work_sample_stddev_j,energy_per_work_ci_low_j,energy_per_work_ci_high_j,energy_repeat_n,energy_confidence_level,energy_scope,energy_window,prediction_rank,predicted_cycle_ms,predicted_fps,prediction_score,row_status
performance_observation,resnet50,classification,development,b020,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,inconclusive,inconclusive,,[],explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,top1_accuracy,0.81,0.812,-0.002,-0.014,0.008,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.04315780207980424,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,classification,classification,classification,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,10.094261169433594,9.509741318073463,105.15533141784614,,,,,,,,,,,,61,18.202882722282492,54.93635350272741,0.24525374149775042,available
performance_observation,resnet50,classification,development,b022,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,inconclusive,inconclusive,,[],explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,top1_accuracy,0.818,0.812,0.006,-0.008,0.02,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.028450762969441712,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,classification,classification,classification,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,14.091014862060547,11.675791727611795,85.64729684541429,,,,,,,,,,,,59,16.337128678237303,61.21026648532802,0.23316154471623243,available
performance_observation,resnet50,classification,development,b027,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,inconclusive,inconclusive,,[],explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,top1_accuracy,0.808,0.812,-0.004,-0.014,0.008,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.038032857002690434,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,classification,classification,classification,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,7.147932052612305,6.115712452976203,163.51324685210656,,,,,,,,,,,,53,9.518018930680995,105.0638801291449,0.18507073912536787,available
performance_observation,resnet50,classification,development,b042,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,inconclusive,inconclusive,,[],explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,top1_accuracy,0.806,0.812,-0.006,-0.018099999999999956,0.006,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.1908095789840445,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,classification,classification,classification,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,5.377006530761719,5.289330816594884,189.05983283605065,,,,,,,,,,,,30,4.727690049570109,211.51978863143333,0.13429673580452095,available
performance_observation,resnet50,classification,development,b052,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,fail,fail,primary:top1_accuracy:point_estimate_below_non_inferiority_margin,"[""primary:top1_accuracy:point_estimate_below_non_inferiority_margin""]",explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,top1_accuracy,0.798,0.812,-0.014,-0.014,-0.014,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,point_estimate_below_non_inferiority_margin,0.10595789994113147,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,classification,classification,classification,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,3.4789562225341797,3.176788773006675,314.7832832000187,,,,,,,,,,,,1,4.437384606028305,225.3579729468285,-0.1711425808259156,available
performance_observation,resnet50,classification,development,b054,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,inconclusive,inconclusive,,[],explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,top1_accuracy,0.802,0.812,-0.01,-0.024,0.002,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.04001482704188675,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,classification,classification,classification,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,5.992031097412109,5.438220589315858,183.88367731250906,,,,,,,,,,,,31,4.232346075852329,236.27557436890734,0.1376479756163857,available
performance_observation,resnet50,classification,development,b056,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,inconclusive,inconclusive,,[],explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,top1_accuracy,0.808,0.812,-0.004,-0.016,0.006,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.09387559199240059,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,classification,classification,classification,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,4.384613037109375,3.9663139085116033,252.12326181597146,,,,,,,,,,,,35,4.189227203995763,238.70751126751523,0.14642146301705153,available
performance_observation,resnet50,classification,development,b068,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,inconclusive,inconclusive,,[],explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,top1_accuracy,0.81,0.812,-0.002,-0.014,0.01,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.026933007990010083,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,classification,classification,classification,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,3.631258010864258,3.3747324540110473,296.3197864208309,,,,,,,,,,,,12,4.7182788128562185,211.94169307571042,-0.09979656010757704,available
performance_observation,resnet50,classification,development,b074,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,inconclusive,inconclusive,,[],explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,top1_accuracy,0.802,0.812,-0.01,-0.022,0.002,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.148638762999326,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,classification,classification,classification,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,3.7271976470947266,3.42217722738331,292.2116341603463,,,,,,,,,,,,19,5.006251540461524,199.75025064517843,0.03588037498426444,available
performance_observation,resnet50,classification,development,b078,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,inconclusive,inconclusive,,[],explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,top1_accuracy,0.806,0.812,-0.006,-0.02,0.006,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.18787168199196458,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,classification,classification,classification,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,4.474592208862305,4.328083818439733,231.04912981109925,,,,,,,,,,,,82,5.204180209118675,192.1532229510072,0.4395656587907015,available
performance_observation,resnet50,classification,development,b091,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,fail,fail,primary:top1_accuracy:point_estimate_below_non_inferiority_margin,"[""primary:top1_accuracy:point_estimate_below_non_inferiority_margin""]",explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,top1_accuracy,0.8,0.812,-0.012,-0.012,-0.012,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,point_estimate_below_non_inferiority_margin,0.08892705396283418,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,classification,classification,classification,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,4.425811767578125,4.095732546623119,244.15656750450847,,,,,,,,,,,,93,10.575816512005005,94.55534699045342,0.823280259749183,available
performance_observation,resnet50,classification,development,b095,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,inconclusive,inconclusive,,[],explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,top1_accuracy,0.806,0.812,-0.006,-0.02,0.008,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.09301586297806352,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,classification,classification,classification,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,4.187202453613281,3.839810910655863,260.42949073999944,,,,,,,,,,,,90,16.30935548306228,61.3145014245675,0.8061276910398805,available
performance_observation,resnet50,classification,development,b107,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,top1_accuracy,0.82,0.812,0.008,-0.006,0.02,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.17512258095666766,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,classification,classification,classification,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,4.547929763793945,4.233766545605084,236.1963016213218,,,,,,,,,,,,109,34.72135311270184,28.800720892244772,2.0187724659699153,available
performance_observation,resnet50,classification,development,b112,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,top1_accuracy,0.818,0.812,0.006,-0.006,0.018,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.16722465096972883,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,classification,classification,classification,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,4.448413848876953,4.409963045459748,226.7592697924179,,,,,,,,,,,,116,38.22826589469872,26.158654508539303,2.192904123040732,available
performance_observation,resnet50,classification,development,b118,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,inconclusive,inconclusive,,[],explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,top1_accuracy,0.814,0.812,0.002,-0.012,0.016,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.08776263101026416,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,classification,classification,classification,500,500,pass,True,False,,[],,False,False,False,,False,contract_fail_or_unavailable,6.920623779296875,6.333703773138537,157.8855020408494,,,,,,,,,,,,115,43.94970748040079,22.75327999500216,2.1755397153325595,available
performance_observation,resnet50,classification,development,b119,hailo8_to_tensorrt,orin_nx_hailo8_01,,[],,hailo8_to_trt,split,,{},,{},,unavailable,,,,,,,,,,generic,hailo8_to_tensorrt,True,True,,,,,,,,,,False,screening,pass,pass,,[],explicit_hailo_trt_interface_contract,contract_fail_or_unavailable,contract_fail_or_unavailable,top1_accuracy,0.816,0.812,0.004,-0.008,0.01609999999999991,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.09789306996390224,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,classification,classification,classification,500,500,pass,True,False,,[],,True,False,False,,False,contract_fail_or_unavailable,6.952238082885742,6.382373500276696,156.68152294074403,,,,,,,,,,,,113,43.994864623268654,22.729925607524322,2.1755397153325595,available
performance_observation,resnet50,classification,development,b001,tensorrt,orin_nx_deepx_m1_01,,[],,ort_tensorrt,split,,{},,{},,unavailable,,,,,,,,,,generic,tensorrt_to_tensorrt,True,True,,,,,,,,,,True,screening,pass,pass,,[],explicit_structural_contract_field,screening_only,screening_only,top1_accuracy,0.812,0.812,0.0,0.0,0.0,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,candidate_reference_identical,0.7276743779657409,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,classification,classification,classification,500,500,pass,True,False,,[],,True,False,False,,False,screening_only,6.371927261352539,7.1075439453125,140.69557750107342,,,,,,,,,,,,22,39.508164609467144,25.311223892197084,0.08938716750274056,available
performance_observation,resnet50,classification,development,b003,tensorrt,orin_nx_deepx_m1_01,,[],,ort_tensorrt,split,,{},,{},,unavailable,,,,,,,,,,generic,tensorrt_to_tensorrt,True,True,,,,,,,,,,True,screening,pass,pass,,[],explicit_structural_contract_field,screening_only,screening_only,top1_accuracy,0.812,0.812,0.0,0.0,0.0,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,candidate_reference_identical,0.7276743779657409,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,classification,classification,classification,500,500,pass,True,False,,[],,True,False,False,,False,screening_only,6.539487838745117,3.995084762573242,250.3075802967189,,,,,,,,,,,,79,37.66460385508279,26.550126581646,0.37734130097709045,available
performance_observation,resnet50,classification,development,b008,tensorrt,orin_nx_deepx_m1_01,,[],,ort_tensorrt,split,,{},,{},,unavailable,,,,,,,,,,generic,tensorrt_to_tensorrt,True,True,,,,,,,,,,True,screening,pass,pass,,[],explicit_structural_contract_field,screening_only,screening_only,top1_accuracy,0.812,0.812,0.0,0.0,0.0,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,candidate_reference_identical,0.7276743779657409,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,classification,classification,classification,500,500,pass,True,False,,[],,True,False,False,,False,screening_only,7.564640045166016,4.068565368652344,245.7868829403216,,,,,,,,,,,,71,31.409811825576426,31.837185321362497,0.3354587496725224,available
performance_observation,resnet50,classification,development,b009,tensorrt,orin_nx_deepx_m1_01,,[],,ort_tensorrt,split,,{},,{},,unavailable,,,,,,,,,,generic,tensorrt_to_tensorrt,True,True,,,,,,,,,,True,screening,pass,pass,,[],explicit_structural_contract_field,screening_only,screening_only,top1_accuracy,0.812,0.812,0.0,0.0,0.0,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,candidate_reference_identical,0.7276743779657409,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,classification,classification,classification,500,500,pass,True,False,,[],,True,False,False,,False,screening_only,5.09486198425293,3.172016143798828,315.25690748925166,,,,,,,,,,,,18,31.53511658868329,31.71068028836337,0.03527342864905092,available
performance_observation,resnet50,classification,development,b020,tensorrt,orin_nx_deepx_m1_01,,[],,ort_tensorrt,split,,{},,{},,unavailable,,,,,,,,,,generic,tensorrt_to_tensorrt,True,True,,,,,,,,,,True,screening,pass,pass,,[],explicit_structural_contract_field,screening_only,screening_only,top1_accuracy,0.812,0.812,0.0,0.0,0.0,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,candidate_reference_identical,0.7276743779657409,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,classification,classification,classification,500,500,pass,True,False,,[],,True,False,False,,False,screening_only,6.420803070068359,3.5696029663085938,280.1432006411969,,,,,,,,,,,,61,18.202882722282492,54.93635350272741,0.24525374149775042,available
performance_observation,resnet50,classification,development,b022,tensorrt,orin_nx_deepx_m1_01,,[],,ort_tensorrt,split,,{},,{},,unavailable,,,,,,,,,,generic,tensorrt_to_tensorrt,True,True,,,,,,,,,,True,screening,pass,pass,,[],explicit_structural_contract_field,screening_only,screening_only,top1_accuracy,0.812,0.812,0.0,0.0,0.0,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,candidate_reference_identical,0.7276743779657409,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,classification,classification,classification,500,500,pass,True,False,,[],,True,False,False,,False,screening_only,7.577276229858398,4.179477691650391,239.26434683399887,,,,,,,,,,,,59,16.337128678237303,61.21026648532802,0.23316154471623243,available
performance_observation,resnet50,classification,development,b027,tensorrt,orin_nx_deepx_m1_01,,[],,ort_tensorrt,split,,{},,{},,unavailable,,,,,,,,,,generic,tensorrt_to_tensorrt,True,True,,,,,,,,,,True,screening,pass,pass,,[],explicit_structural_contract_field,screening_only,screening_only,top1_accuracy,0.812,0.812,0.0,0.0,0.0,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,candidate_reference_identical,0.7276743779657409,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,classification,classification,classification,500,500,pass,True,False,,[],,True,False,False,,False,screening_only,5.997276306152344,3.2752513885498047,305.3200751233858,,,,,,,,,,,,53,9.518018930680995,105.0638801291449,0.18507073912536787,available
performance_observation,resnet50,classification,development,b042,tensorrt,orin_nx_deepx_m1_01,,[],,ort_tensorrt,split,,{},,{},,unavailable,,,,,,,,,,generic,tensorrt_to_tensorrt,True,True,,,,,,,,,,True,screening,pass,pass,,[],explicit_structural_contract_field,screening_only,screening_only,top1_accuracy,0.812,0.812,0.0,0.0,0.0,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,candidate_reference_identical,0.7276743779657409,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,classification,classification,classification,500,500,pass,True,False,,[],,True,False,False,,False,screening_only,4.656839370727539,2.4322986602783203,411.1337215001274,,,,,,,,,,,,30,4.727690049570109,211.51978863143333,0.13429673580452095,available
performance_observation,resnet50,classification,development,b052,tensorrt,orin_nx_deepx_m1_01,,[],,ort_tensorrt,split,,{},,{},,unavailable,,,,,,,,,,generic,tensorrt_to_tensorrt,True,True,,,,,,,,,,True,screening,pass,pass,,[],explicit_structural_contract_field,screening_only,screening_only,top1_accuracy,0.812,0.812,0.0,0.0,0.0,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,candidate_reference_identical,0.7276743779657409,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,classification,classification,classification,500,500,pass,True,False,,[],,True,False,False,,False,screening_only,5.719089508056641,4.423761367797852,226.05197632931996,,,,,,,,,,,,1,4.437384606028305,225.3579729468285,-0.1711425808259156,available
performance_observation,resnet50,classification,development,b054,tensorrt,orin_nx_deepx_m1_01,,[],,ort_tensorrt,split,,{},,{},,unavailable,,,,,,,,,,generic,tensorrt_to_tensorrt,True,True,,,,,,,,,,True,screening,pass,pass,,[],explicit_structural_contract_field,screening_only,screening_only,top1_accuracy,0.812,0.812,0.0,0.0,0.0,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,candidate_reference_identical,0.7276743779657409,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,classification,classification,classification,500,500,pass,True,False,,[],,True,False,False,,False,screening_only,4.828929901123047,2.765512466430664,361.5966343086711,,,,,,,,,,,,31,4.232346075852329,236.27557436890734,0.1376479756163857,available
performance_observation,resnet50,classification,development,b056,tensorrt,orin_nx_deepx_m1_01,,[],,ort_tensorrt,split,,{},,{},,unavailable,,,,,,,,,,generic,tensorrt_to_tensorrt,True,True,,,,,,,,,,True,screening,pass,pass,,[],explicit_structural_contract_field,screening_only,screening_only,top1_accuracy,0.812,0.812,0.0,0.0,0.0,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,candidate_reference_identical,0.7276743779657409,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,classification,classification,classification,500,500,pass,True,False,,[],,True,False,False,,False,screening_only,4.420232772827148,2.415323257446289,414.0232562730737,,,,,,,,,,,,35,4.189227203995763,238.70751126751523,0.14642146301705153,available
performance_observation,resnet50,classification,development,b068,tensorrt,orin_nx_deepx_m1_01,,[],,ort_tensorrt,split,,{},,{},,unavailable,,,,,,,,,,generic,tensorrt_to_tensorrt,True,True,,,,,,,,,,True,screening,pass,pass,,[],explicit_structural_contract_field,screening_only,screening_only,top1_accuracy,0.812,0.812,0.0,0.0,0.0,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,candidate_reference_identical,0.7276743779657409,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,classification,classification,classification,500,500,pass,True,False,,[],,True,False,False,,False,screening_only,4.57453727722168,2.4706363677978516,404.7540192615753,,,,,,,,,,,,12,4.7182788128562185,211.94169307571042,-0.09979656010757704,available
performance_observation,resnet50,classification,development,b074,tensorrt,orin_nx_deepx_m1_01,,[],,ort_tensorrt,split,,{},,{},,unavailable,,,,,,,,,,generic,tensorrt_to_tensorrt,True,True,,,,,,,,,,True,screening,pass,pass,,[],explicit_structural_contract_field,screening_only,screening_only,top1_accuracy,0.812,0.812,0.0,0.0,0.0,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,candidate_reference_identical,0.7276743779657409,,,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,True,classification,classification,classification,500,500,pass,True,False,,[],,True,False,False,,False,screening_only,3.9611339569091797,2.255535125732422,443.35376939664286,,,,,,,,,,,,19,5.006251540461524,199.75025064517843,0.03588037498426444,available
