request_id,result_class,match_status,join_mode,model_id,quality_case_id,quality_variant,source_run_id,source_setup_id,source_request,source_request_sha256,technical_status,scientific_status,decision,logical_case_id,logical_run_id,logical_backend,logical_variant,selected_representation_setup_id,selected_representation_source_path,central_result_sha256,candidate_predictions_sha256,reference_predictions_sha256,primary_metric,primary_candidate,primary_reference,primary_delta,primary_ci_low,primary_ci_high,primary_margin,sample_count
regnet_x_1_6gf:classification:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:35912fea2676a0d6e66335d0a69fa1ef0725bc520af56ef0a898b1f40e0ea06e,primary,matched,exact_setup,regnet_x_1_6gf,b013,composed,deepx_to_trt,orin_nx_deepx_m1_01,models/regnet_x_1_6gf/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b013/results_deepx_m1_to_tensorrt/task_quality_inputs/composed_request.json,35912fea2676a0d6e66335d0a69fa1ef0725bc520af56ef0a898b1f40e0ea06e,completed,fail,fail,b013,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b013/results_deepx_m1_to_tensorrt/validation_report.json,ea841a210c6c6610c1037c977a749fcd5019fc1a3a9bfe21401d6ecf6f220054,feb1c46b74a3b5df959f320492edb6278248e9aae7018ea59588d258921a8fb9,99c4d034efb04f6064b29348e3021f43cecb006b2aac51a2b53e1c997860d7f8,top1_accuracy,0.762,0.784,-0.022,-0.022,-0.022,0.01,500
resnet50:classification:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:eec7bbcbf60426faf092c6321e9fa8e86ff11f3fe56d9b2b769e1b0942cbabea,primary,matched,exact_setup,resnet50,b068,composed,deepx_to_trt,orin_nx_deepx_m1_01,models/resnet50/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b068/results_deepx_m1_to_tensorrt/task_quality_inputs/composed_request.json,eec7bbcbf60426faf092c6321e9fa8e86ff11f3fe56d9b2b769e1b0942cbabea,completed,fail,fail,b068,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/resnet50/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b068/results_deepx_m1_to_tensorrt/validation_report.json,f01d7048822d2f2c7c7980460b1bef7890bb46556f640d7e9227edbe2012e441,0bad50657cb513ca42fe1c1a58dba876e3c3b8776a82a45b83cf4baa1ed9269d,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,top1_accuracy,0.768,0.812,-0.044,-0.044,-0.044,0.01,500
yolov7_paper:detection:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:88ab13b3751b644072d8ab729da5d20bcac4d819225e75f6afe980271f568877,primary,matched,exact_setup,yolov7_paper,b222,composed,ort_tensorrt,orin_nx_deepx_m1_01,models/yolov7_paper/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b222/results_ort_tensorrt/task_quality_inputs/composed_request.json,88ab13b3751b644072d8ab729da5d20bcac4d819225e75f6afe980271f568877,completed,pass,pass,b222,ort_tensorrt,tensorrt,split,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b222/results_ort_tensorrt/validation_report.json,36151056231dac4f10ba503fb018de944304c3e50777614e55f45e5200364d08,9ae21e2cb38de5193bc495a8ca9bf44a44870382da2691ceb4f1e260eac0e4bd,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,coco_ap_50_95,0.460779193203048,0.4520187916528286,0.008760401550219399,0.006171564365571156,0.013114976539469553,0.01,500
yolov7_paper:detection:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:d0634ae9d3ce1e9cd38773ee45fa69d8192e2772ed88fd938e26abf01bfed70d,primary,matched,exact_setup,yolov7_paper,b228,composed,deepx_to_trt,orin_nx_deepx_m1_01,models/yolov7_paper/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b228/results_deepx_m1_to_tensorrt/task_quality_inputs/composed_request.json,d0634ae9d3ce1e9cd38773ee45fa69d8192e2772ed88fd938e26abf01bfed70d,completed,pass,pass,b228,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b228/results_deepx_m1_to_tensorrt/validation_report.json,ddf2bd8d673de85585edda0e475534488ef3ebbde619c50bf76f6160a195cd56,76ccf161c5fce2ba939628d190ff7cef0eef8d06313e1065a486beb4a16404a0,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,coco_ap_50_95,0.45708150440951495,0.4520187916528286,0.0050627127566863495,0.0010980899838900938,0.011388270571208359,0.01,500
resnet50:classification:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:b1b62d0ab553927ec029c12f805715244a017bc50637e4d647b4dad263f3cfd3,primary,matched,exact_setup,resnet50,b107,composed,deepx_to_trt,orin_nx_deepx_m1_01,models/resnet50/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b107/results_deepx_m1_to_tensorrt/task_quality_inputs/composed_request.json,b1b62d0ab553927ec029c12f805715244a017bc50637e4d647b4dad263f3cfd3,completed,fail,fail,b107,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/resnet50/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b107/results_deepx_m1_to_tensorrt/validation_report.json,09f1d1e5b0d59e63f9dc45cf4f749e5a7dd60094be066654504b9d81affda8d7,82119a8279e21875550c7929dcbe02072513adf38d4da24b5bc380e27eb775b0,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,top1_accuracy,0.764,0.812,-0.048,-0.048,-0.048,0.01,500
regnet_x_1_6gf:classification:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:eb2f65c43c2eb8b17c97d0af7ce005911d16a74f8059688eb82b0324cc616c78,primary,matched,exact_setup,regnet_x_1_6gf,b021,composed,ort_tensorrt,orin_nx_deepx_m1_01,models/regnet_x_1_6gf/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b021/results_ort_tensorrt/task_quality_inputs/composed_request.json,eb2f65c43c2eb8b17c97d0af7ce005911d16a74f8059688eb82b0324cc616c78,completed,pass,pass,b021,ort_tensorrt,tensorrt,split,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b021/results_ort_tensorrt/validation_report.json,3f77dda3cbdca6e255708c34a98087dad1af2407e176325376008af55142ffae,99c4d034efb04f6064b29348e3021f43cecb006b2aac51a2b53e1c997860d7f8,99c4d034efb04f6064b29348e3021f43cecb006b2aac51a2b53e1c997860d7f8,top1_accuracy,0.784,0.784,0.0,0.0,0.0,0.01,500
resnet50:classification:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:e551c624b87884937c6b3a33906ae3ceaa3e60533545be3aa5a9caa7426d8162,primary,matched,exact_setup,resnet50,b095,composed,deepx_to_trt,orin_nx_deepx_m1_01,models/resnet50/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b095/results_deepx_m1_to_tensorrt/task_quality_inputs/composed_request.json,e551c624b87884937c6b3a33906ae3ceaa3e60533545be3aa5a9caa7426d8162,completed,fail,fail,b095,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/resnet50/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b095/results_deepx_m1_to_tensorrt/validation_report.json,4d2f78842eb076f159735d012abbe27c31c84492895732ed893aca2471862c59,8c784a63b82e838790c25147b7e361778b164efd13d39b06c90baa8490be4233,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,top1_accuracy,0.764,0.812,-0.048,-0.048,-0.048,0.01,500
regnet_x_1_6gf:classification:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:e3083c33c409775925b378a873b4747895add8cb6189b7cba72745add4a193c0,primary,matched,exact_setup,regnet_x_1_6gf,b067,composed,hailo8_to_trt,orin_nx_hailo8_01,models/regnet_x_1_6gf/benchmark_results/quality_inputs/orin_nx_hailo8_01/results/b067/results_hailo8_to_trt/task_quality_inputs/composed_request.json,e3083c33c409775925b378a873b4747895add8cb6189b7cba72745add4a193c0,completed,fail,fail,b067,hailo8_to_trt,hailo8_to_tensorrt,split,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b067/results_hailo8_to_trt/validation_report.json,eabdd756639c3c93f50f1ca30fb14b914ee56c114fa92224d6e9db54293e4b06,c01b171d52420f8b3527a2aa08e37a6d00ffb6b232f816016cf62608567c9cf9,99c4d034efb04f6064b29348e3021f43cecb006b2aac51a2b53e1c997860d7f8,top1_accuracy,0.754,0.784,-0.03,-0.03,-0.03,0.01,500
yolov7_paper:detection:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:5e4da37ffaeb9e8651021bfd5151d679aac7a9a130dc00340fa9c0d86a5e6249,primary,matched,exact_setup,yolov7_paper,b189,composed,deepx_to_trt,orin_nx_deepx_m1_01,models/yolov7_paper/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b189/results_deepx_m1_to_tensorrt/task_quality_inputs/composed_request.json,5e4da37ffaeb9e8651021bfd5151d679aac7a9a130dc00340fa9c0d86a5e6249,completed,pass,pass,b189,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b189/results_deepx_m1_to_tensorrt/validation_report.json,89e320907dff493920a6c5f71400d6e3367721904fad27f007f8a8baab9da0f8,601d20bb25d709df2816d060bbdc6e0df30cffdd88b6ebec41ac8f4fd1fbf52b,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,coco_ap_50_95,0.4573579721177679,0.4520187916528286,0.005339180464939308,0.0017577993763830603,0.011530155590471419,0.01,500
resnet50:classification:full:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:377756d7c5d6aff1f49d537e0577b6ab1f28441e6f9179a62ce30e9e7eb98295,primary,matched,carried_setup,resnet50,full,full,deepx_m1_full,orin_nx_deepx_m1_01,models/resnet50/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/deepx_m1_full/task_quality_inputs/full_request.json,377756d7c5d6aff1f49d537e0577b6ab1f28441e6f9179a62ce30e9e7eb98295,completed,inconclusive,inconclusive,full,deepx_m1_full,deepx_m1,full,,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/resnet50/benchmark_results/benchmark_results_deepx_m1_full_auto.json,204c4e3d77e00a786cc110f4e67df3f342b901495e3f202bff52087def8a0c3f,31324cd3af5eea1f8b444719fe2eec2c178532c71d2949185cded4f33a8dc4dd,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,top1_accuracy,0.802,0.812,-0.01,-0.02,0.0,0.01,500
yolov7_paper:detection:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:eb7d77ac8171f63316e38461fea3cf47817214d2811a72f95f6f2833ea8b8b4d,primary,matched,exact_setup,yolov7_paper,b165,composed,ort_tensorrt,orin_nx_deepx_m1_01,models/yolov7_paper/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b165/results_ort_tensorrt/task_quality_inputs/composed_request.json,eb7d77ac8171f63316e38461fea3cf47817214d2811a72f95f6f2833ea8b8b4d,completed,pass,pass,b165,ort_tensorrt,tensorrt,split,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b165/results_ort_tensorrt/validation_report.json,a90f3560f98873a72cdd0779f21019e189aeb6df7e0a56fab57dd288788039dd,1b295c1e187acf91922902eed1fdbd90f22058ea1893ba9b6640c6df0e8925bb,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,coco_ap_50_95,0.46088890280436257,0.4520187916528286,0.008870111151533966,0.006226680090040063,0.013165111027593273,0.01,500
resnet50:classification:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:fbe820e8c1c60c5bdbd4bc673fd01d87ea57ac25ca5f118a74361871e3d732c3,primary,matched,exact_setup,resnet50,b022,composed,deepx_to_trt,orin_nx_deepx_m1_01,models/resnet50/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b022/results_deepx_m1_to_tensorrt/task_quality_inputs/composed_request.json,fbe820e8c1c60c5bdbd4bc673fd01d87ea57ac25ca5f118a74361871e3d732c3,completed,fail,fail,b022,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/resnet50/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b022/results_deepx_m1_to_tensorrt/validation_report.json,fa30ecd01bd97371cb75a6be205bb3cbd6955afa12c75fbfd628700a2165e145,678e2fb4d460cc2e5a84e81f7a77f46af884456a923d60b3535227df10c157a4,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,top1_accuracy,0.764,0.812,-0.048,-0.048,-0.048,0.01,500
mobilenet_v3_large:classification:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:f205877baea5b184bb47d0072d8664262c2fae09114048981d228afacfd8274b,primary,matched,exact_setup,mobilenet_v3_large,b026,composed,ort_tensorrt,orin_nx_deepx_m1_01,models/mobilenet_v3_large/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b026/results_ort_tensorrt/task_quality_inputs/composed_request.json,f205877baea5b184bb47d0072d8664262c2fae09114048981d228afacfd8274b,completed,pass,pass,b026,ort_tensorrt,tensorrt,split,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b026/results_ort_tensorrt/validation_report.json,4abc80c6dd5e2c1e40b1a9ae47e4918d8e7a8a61e4a5f97d4fc0cca467378e7f,47a736f2d3ec255d05dc441b26e7b345095f263545319d72363e25df3b549a49,948fa947a0a131691bb9d8b8f9b568458e68eb0952118785abb53d3f1ed24dfe,top1_accuracy,0.736,0.736,0.0,0.0,0.0,0.01,500
yolov7_paper:detection:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:768725792365a23b0fbd61f8ca82c90a9b25c70f2fe48624314c99af985e81c4,primary,matched,exact_setup,yolov7_paper,b189,composed,ort_tensorrt,orin_nx_deepx_m1_01,models/yolov7_paper/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b189/results_ort_tensorrt/task_quality_inputs/composed_request.json,768725792365a23b0fbd61f8ca82c90a9b25c70f2fe48624314c99af985e81c4,completed,pass,pass,b189,ort_tensorrt,tensorrt,split,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b189/results_ort_tensorrt/validation_report.json,6ac58d41d71664295f612e9cebec45630311c220c9dd43397daa648fb2cd13ee,09eb86ce272647ab7465f7db2465516b7c47478c746d0186ea6146ef9603dd98,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,coco_ap_50_95,0.4609416003562141,0.4520187916528286,0.00892280870338552,0.006391054987635967,0.013334893014630471,0.01,500
yolov7_paper:detection:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:55c59f5e1922645469e5ef3bf49a356ee6cb67d86ff11ce074a9c90ad9c6c43c,primary,matched,exact_setup,yolov7_paper,b270,composed,deepx_to_trt,orin_nx_deepx_m1_01,models/yolov7_paper/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b270/results_deepx_m1_to_tensorrt/task_quality_inputs/composed_request.json,55c59f5e1922645469e5ef3bf49a356ee6cb67d86ff11ce074a9c90ad9c6c43c,completed,pass,pass,b270,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/yolov7_paper/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b270/results_deepx_m1_to_tensorrt/validation_report.json,240160de2342d3aa34d908bab1369584a0dd5300ec19aaa152c30f410d3e3544,704343afa38c73728b0d289f38387d11ce7847ac4547035325d0297b1fffe12e,5703b639d90fdcce74bf36e604d7015ab98a484fdb99d13fd48e72e8d7500ebc,coco_ap_50_95,0.4590185002817099,0.4520187916528286,0.006999708628881274,0.0034415886888048376,0.01243856164538061,0.01,500
mobilenet_v3_large:classification:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:8616c2c3b6cb21a93ad75666cebe0fc14f3951b080a075a2d432733391936c6a,primary,matched,exact_setup,mobilenet_v3_large,b077,composed,hailo8_to_trt,orin_nx_hailo8_01,models/mobilenet_v3_large/benchmark_results/quality_inputs/orin_nx_hailo8_01/results/b077/results_hailo8_to_trt/task_quality_inputs/composed_request.json,8616c2c3b6cb21a93ad75666cebe0fc14f3951b080a075a2d432733391936c6a,completed,fail,fail,b077,hailo8_to_trt,hailo8_to_tensorrt,split,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b077/results_hailo8_to_trt/validation_report.json,3810cd4dac5c0e0fdecfc8604fd80909f19cb87d8f2ee29a5c66514442f7ea47,f1b310a2447c45ddf0cdd6b322c05948f39f657f96a624656f346cac1a4a7dff,948fa947a0a131691bb9d8b8f9b568458e68eb0952118785abb53d3f1ed24dfe,top1_accuracy,0.668,0.736,-0.068,-0.068,-0.068,0.01,500
mobilenet_v3_large:classification:full:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:c1da9fb4f2ebb9a0b01f5ec65688d1bd0a629ad221d9c2e266550486ed7b4a6b,summary_only,summary_only_contract,not_applicable,mobilenet_v3_large,full,full,native_full_tensorrt,orin_nx_deepx_m1_01,models/mobilenet_v3_large/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/results_native_full_tensorrt/task_quality_inputs/full_request.json,c1da9fb4f2ebb9a0b01f5ec65688d1bd0a629ad221d9c2e266550486ed7b4a6b,completed,pass,pass,,,,,,,cb330be445519f8976ca509af7301fdcab347cd7d33202459299281b956845b9,c684dbfbd5f1f030bbb910a59f111fdc4af5f448086c3c109e85563bedd9bbe2,948fa947a0a131691bb9d8b8f9b568458e68eb0952118785abb53d3f1ed24dfe,top1_accuracy,0.736,0.736,0.0,0.0,0.0,0.01,500
mobilenet_v3_large:classification:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:3efabd630dcbddfd0356dc46fb9c184404adcef3dcde0273694cc4f4fa5f0aca,primary,matched,exact_setup,mobilenet_v3_large,b045,composed,ort_tensorrt,orin_nx_deepx_m1_01,models/mobilenet_v3_large/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b045/results_ort_tensorrt/task_quality_inputs/composed_request.json,3efabd630dcbddfd0356dc46fb9c184404adcef3dcde0273694cc4f4fa5f0aca,completed,pass,pass,b045,ort_tensorrt,tensorrt,split,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b045/results_ort_tensorrt/validation_report.json,1dd501c6467c0a0f86a060d4254523f3f4c296267347e040fd0ae369acd93397,60f716361af3988d600e87cba1ade0351498a449a97a0f8f6cef9eea0caab9b6,948fa947a0a131691bb9d8b8f9b568458e68eb0952118785abb53d3f1ed24dfe,top1_accuracy,0.738,0.736,0.002,0.0,0.006,0.01,500
mobilenet_v3_large:classification:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:9c9485c4f6e043ec8c768c832d7e6779f0d5984e6b366f1ddb0c9b15a57b8e34,primary,matched,exact_setup,mobilenet_v3_large,b074,composed,ort_tensorrt,orin_nx_deepx_m1_01,models/mobilenet_v3_large/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b074/results_ort_tensorrt/task_quality_inputs/composed_request.json,9c9485c4f6e043ec8c768c832d7e6779f0d5984e6b366f1ddb0c9b15a57b8e34,completed,pass,pass,b074,ort_tensorrt,tensorrt,split,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/mobilenet_v3_large/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b074/results_ort_tensorrt/validation_report.json,11e409c51efdcf2d119e60c24771604f19f99ad313a73a41ae9d5ae3247c0345,c684dbfbd5f1f030bbb910a59f111fdc4af5f448086c3c109e85563bedd9bbe2,948fa947a0a131691bb9d8b8f9b568458e68eb0952118785abb53d3f1ed24dfe,top1_accuracy,0.736,0.736,0.0,0.0,0.0,0.01,500
regnet_x_1_6gf:classification:composed:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:4774c8ece28818378f74fb23957933be7daac97abc27c22688a576068f91b8a9,primary,matched,exact_setup,regnet_x_1_6gf,b021,composed,deepx_to_trt,orin_nx_deepx_m1_01,models/regnet_x_1_6gf/benchmark_results/quality_inputs/orin_nx_deepx_m1_01/results/b021/results_deepx_m1_to_tensorrt/task_quality_inputs/composed_request.json,4774c8ece28818378f74fb23957933be7daac97abc27c22688a576068f91b8a9,completed,fail,fail,b021,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b021/results_deepx_m1_to_tensorrt/validation_report.json,c068546296bb54a46c7ed89c4a53c67e000c90f240db97cb4fb59a0f1a6050f8,aa4d79186bea4eb98c0abf10d02992ab094ce012e080799f38e3b4652eb1f0fd,99c4d034efb04f6064b29348e3021f43cecb006b2aac51a2b53e1c997860d7f8,top1_accuracy,0.76,0.784,-0.024,-0.024,-0.024,0.01,500
resnet50:classification:full:58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4:sha256:9db7ac3e69eb3d488ba716152498e75e035b6f8de4ad7fd45851fa26c1b1f149,primary,matched,exact_setup,resnet50,b119,full,hailo10,orin_nx_hailo10_01,models/resnet50/benchmark_results/quality_inputs/orin_nx_hailo10_01/results/b119/results_hailo10/task_quality_inputs/full_request.json,9db7ac3e69eb3d488ba716152498e75e035b6f8de4ad7fd45851fa26c1b1f149,completed,inconclusive,inconclusive,full,hailo10,hailo10,full,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/resnet50/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b119/results_hailo10/validation_report.json,f51ab17796508de2732e934e95f5038c872a18f67edb50cd23321c214a850c48,31289042a581a1b06d459b70b0692998ebd50ffacdcbd18daad47a78a4dcf90d,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,top1_accuracy,0.812,0.812,0.0,-0.012,0.012,0.01,500
